"ensembl_gene_id","external_gene_name","description","gene_biotype","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed","delabel"
"ENSG00000138347","MYPN","myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]","protein_coding",2536.9343870622,11.1081059078173,0.819855638907372,2.98076043875068e-42,1.43510249617956e-40,"UP",NA
"ENSG00000148704","VAX1","ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]","protein_coding",104.136862613082,12.8236055832837,3.17558080364719,3.64806984436686e-21,6.17870115188183e-20,"UP",NA
"ENSG00000150687","PRSS23","serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]","protein_coding",1861.64097191725,10.9066938290155,0.530624797609182,5.370749209463e-94,1.77696858146582e-91,"UP",NA
"ENSG00000156738","MS4A1","membrane spanning 4-domains A1 [Source:HGNC Symbol;Acc:HGNC:7315]","protein_coding",100178.989131143,-19.9756601620667,3.98530794716397,2.86594014541636e-34,9.98132936324078e-33,"DOWN",NA
"ENSG00000160593","JAML","junction adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:19084]","protein_coding",462.002278506133,-11.4089133538738,3.13014833703792,7.45161871649184e-13,7.20449741620995e-12,"DOWN",NA
"ENSG00000166741","NNMT","nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]","protein_coding",114.847307518461,12.977757176102,3.18249651437932,4.61150018473805e-22,8.31004599471416e-21,"UP",NA
"ENSG00000168060","NAALADL1","N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]","protein_coding",656.27537808274,-11.9644980723396,3.21625986596592,2.41478195880213e-13,2.45832579090361e-12,"DOWN",NA
"ENSG00000176343","RPL37AP8","ribosomal protein L37a pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35645]","processed_pseudogene",245.724344223755,14.2099142172969,3.27050962930417,4.47436572402708e-28,1.14080288809558e-26,"UP",NA
"ENSG00000182103","FAM181B","family with sequence similarity 181 member B [Source:HGNC Symbol;Acc:HGNC:28512]","protein_coding",29.101494841274,10.6115045639141,3.09208813636176,3.33990826017897e-11,2.78527988379638e-10,"UP",NA
"ENSG00000183242","WT1-AS","WT1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:18135]","lncRNA",286.487746400399,11.0251944865759,1.08340100119524,4.29038301901268e-24,8.68268552083832e-23,"UP",NA
"ENSG00000183346","CABCOCO1","ciliary associated calcium binding coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:28678]","protein_coding",115.405073964142,12.9844791480615,3.18406438631669,5.07910071288264e-22,9.12954716894268e-21,"UP",NA
"ENSG00000187714","SLC18A3","solute carrier family 18 member A3 [Source:HGNC Symbol;Acc:HGNC:10936]","protein_coding",230.51853376938,10.7156936171084,1.09066398165641,1.22756751522489e-22,2.28594280616552e-21,"UP",NA
"ENSG00000197142","ACSL5","acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]","protein_coding",6267.23781617834,-12.0396924516955,1.02309164355523,4.52597199744043e-30,1.28396816764875e-28,"DOWN",NA
"ENSG00000197629","MPEG1","macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619]","protein_coding",6833.10013628742,-15.7166570829075,3.49668037893489,3.89724327754904e-23,7.47251753499868e-22,"DOWN",NA
"ENSG00000197702","PARVA","parvin alpha [Source:HGNC Symbol;Acc:HGNC:14652]","protein_coding",2549.52560648189,13.6990082854079,0.903751489189604,2.08254735778381e-50,1.37806517484606e-48,"UP",NA
"ENSG00000204161","TMEM273","transmembrane protein 273 [Source:HGNC Symbol;Acc:HGNC:27274]","protein_coding",1799.10494282162,-13.6204509992063,3.37956732676596,5.37505126616071e-17,7.03827467682177e-16,"DOWN",NA
"ENSG00000204397","CARD16","caspase recruitment domain family member 16 [Source:HGNC Symbol;Acc:HGNC:33701]","protein_coding",709.293229428984,-12.0964425211203,3.22539039855983,1.07330783699925e-13,1.11908762161879e-12,"DOWN",NA
"ENSG00000204832","ST8SIA6-AS1","ST8SIA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44880]","lncRNA",438.319582584507,12.5039862229034,1.38017904129171,1.67906170667292e-29,4.64747293790575e-28,"UP",NA
"ENSG00000213574","LDHAP5","lactate dehydrogenase A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:6540]","processed_pseudogene",558.607434096583,12.890699429844,1.38467597988516,2.05658257315616e-31,6.21870356393045e-30,"UP",NA
"ENSG00000214297","ALDOAP2","ALDOA pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:416]","processed_pseudogene",27.6847023918366,10.5189577241925,3.09117930631662,6.96506170128966e-11,5.63022345592318e-10,"UP",NA
"ENSG00000226466","RPA2P2","replication protein A2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:45117]","processed_pseudogene",107.510713193956,12.869262134737,3.17548431672129,1.55898722439713e-21,2.71145614199242e-20,"UP",NA
"ENSG00000227173","MYL6P3","MYL6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37812]","processed_pseudogene",36.5624677992956,11.0292329230803,3.09263293595416,5.98804245646887e-13,5.8470748131903e-12,"UP",NA
"ENSG00000230425","RSU1P1","Ras suppressor protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31114]","unprocessed_pseudogene",49.7372365132863,11.5710165657681,3.1062454323773,2.31434217321783e-15,2.6922441617637e-14,"UP",NA
"ENSG00000232823","TXNP1","thioredoxin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49481]","processed_pseudogene",28.0967146300338,10.5402362242304,3.09555310031696,7.18191043724089e-11,5.79892393817402e-10,"UP",NA
"ENSG00000255387","RDXP1","RDX pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9945]","processed_pseudogene",33.8066355757174,10.8787661687783,3.10021212542117,4.53411258842265e-12,4.08918033568869e-11,"UP",NA
"ENSG00000265763","ZNF488","zinc finger protein 488 [Source:HGNC Symbol;Acc:HGNC:23535]","protein_coding",192.0593654942,13.8139937768164,3.24277245212321,4.72440100217632e-26,1.07801207791439e-24,"UP",NA
"ENSG00000285972","CERNA2","competing endogenous lncRNA 2 for microRNA let-7b [Source:HGNC Symbol;Acc:HGNC:51354]","lncRNA",2320.49238934761,-14.0184497034236,3.43421575903843,2.08372707516922e-17,2.8020023722526e-16,"DOWN",NA
"ENSG00000017427","IGF1","insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]","protein_coding",391.991258938183,-10.9867779044522,3.2361951438442,7.34573122425041e-10,5.39116420569567e-09,"DOWN",NA
"ENSG00000037965","HOXC8","homeobox C8 [Source:HGNC Symbol;Acc:HGNC:5129]","protein_coding",167.003207394355,10.2160944184963,1.10670312360964,2.90060392155288e-20,4.68675661464314e-19,"UP",NA
"ENSG00000043355","ZIC2","Zic family member 2 [Source:HGNC Symbol;Acc:HGNC:12873]","protein_coding",401.744721006812,10.9793320507597,0.950557193926062,1.88439705402885e-30,5.47128916074865e-29,"UP",NA
"ENSG00000074590","NUAK1","NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]","protein_coding",3755.32182477684,11.3817998711312,0.505297811960305,4.0904564892313e-113,2.4247885196789e-110,"UP",NA
"ENSG00000110848","CD69","CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]","protein_coding",9230.04684952046,-12.0445104647343,0.891249509089926,8.9239918067069e-40,3.90651173643135e-38,"DOWN",NA
"ENSG00000111245","MYL2","myosin light chain 2 [Source:HGNC Symbol;Acc:HGNC:7583]","protein_coding",241.888857105237,-10.2522751993238,3.08694494094531,1.07219426312902e-09,7.74320191956172e-09,"DOWN",NA
"ENSG00000111335","OAS2","2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]","protein_coding",40739.2320198417,-10.391518573688,0.439462297287227,5.30029043082461e-125,5.02714879728945e-122,"DOWN",NA
"ENSG00000111348","ARHGDIB","Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]","protein_coding",64540.258007086,-12.376183505075,0.624927709326802,1.33358924426781e-89,3.72019101533298e-87,"DOWN",NA
"ENSG00000111732","AICDA","activation induced cytidine deaminase [Source:HGNC Symbol;Acc:HGNC:13203]","protein_coding",12515.6513212068,-13.0458234731715,1.06102432486049,7.28148537613197e-33,2.34906332077618e-31,"DOWN",NA
"ENSG00000118308","IRAG2","inositol 1,4,5-triphosphate receptor associated 2 [Source:HGNC Symbol;Acc:HGNC:6690]","protein_coding",17950.3641108684,-13.5613147532073,1.0130189696261,3.26278474902337e-38,1.33389766161941e-36,"DOWN",NA
"ENSG00000120659","TNFSF11","TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]","protein_coding",2635.45130363854,-10.685593793971,1.10131867033436,5.34480803379511e-22,9.60108382535392e-21,"DOWN",NA
"ENSG00000121361","KCNJ8","potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]","protein_coding",176.302828468447,10.3008397482348,1.10361279334275,1.19640016448617e-20,1.97920757443544e-19,"UP",NA
"ENSG00000123094","RASSF8","Ras association domain family member 8 [Source:HGNC Symbol;Acc:HGNC:13232]","protein_coding",8858.45144827987,11.2832056398506,0.566935198951162,3.40398805174331e-88,8.72586270489227e-86,"UP",NA
"ENSG00000123338","NCKAP1L","NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]","protein_coding",28467.0084692824,-13.2770925059186,0.752286953632146,4.17855313171603e-68,5.37993442578498e-66,"DOWN",NA
"ENSG00000123364","HOXC13","homeobox C13 [Source:HGNC Symbol;Acc:HGNC:5125]","protein_coding",2172.05183700032,13.4576352643168,0.907328183138685,1.4087962287826e-48,8.67659911120778e-47,"UP",NA
"ENSG00000123388","HOXC11","homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123]","protein_coding",208.10071911189,13.9422598860658,3.25353320638409,1.37987954521088e-26,3.24488368425044e-25,"UP",NA
"ENSG00000123407","HOXC12","homeobox C12 [Source:HGNC Symbol;Acc:HGNC:5124]","protein_coding",1390.37468177419,16.9492451093198,3.48184493048688,9.04644992806338e-42,4.26878418330208e-40,"UP",NA
"ENSG00000133083","DCLK1","doublecortin like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2700]","protein_coding",80.3410260998658,12.3853312322014,3.1458276394943,3.59095838244173e-19,5.44654210095932e-18,"UP",NA
"ENSG00000133110","POSTN","periostin [Source:HGNC Symbol;Acc:HGNC:16953]","protein_coding",381.99350706519,11.4454747813212,1.08117637303732,6.42042599670968e-26,1.45220032838138e-24,"UP",NA
"ENSG00000135426","TESPA1","thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]","protein_coding",2218.38485915168,-13.9538465593935,3.36041158737302,1.00154605983735e-18,1.47428823521013e-17,"DOWN",NA
"ENSG00000139193","CD27","CD27 molecule [Source:HGNC Symbol;Acc:HGNC:11922]","protein_coding",5659.25828140517,-10.1890448131083,0.904669468726618,5.8621133906694e-30,1.65149083582284e-28,"DOWN",NA
"ENSG00000139329","LUM","lumican [Source:HGNC Symbol;Acc:HGNC:6724]","protein_coding",849.515138520927,16.1776340404167,3.42399468479457,9.30451384200627e-38,3.73941577486506e-36,"UP",NA
"ENSG00000139352","ASCL1","achaete-scute family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:738]","protein_coding",531.934371405006,-11.514326919027,3.28034589839789,8.89150906206603e-11,7.10471774366826e-10,"DOWN",NA
"ENSG00000139626","ITGB7","integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]","protein_coding",7863.70200327108,-10.0468080287605,0.513395425060604,1.47115955800334e-84,3.24499023747496e-82,"DOWN",NA
"ENSG00000139679","LPAR6","lysophosphatidic acid receptor 6 [Source:HGNC Symbol;Acc:HGNC:15520]","protein_coding",2636.48256538376,-10.7475695420152,1.11508132145463,4.35922082737956e-21,7.36563357614359e-20,"DOWN",NA
"ENSG00000139800","ZIC5","Zic family member 5 [Source:HGNC Symbol;Acc:HGNC:20322]","protein_coding",242.871861040991,10.7919035812309,1.08862199339327,6.15979118714904e-23,1.17159557780173e-21,"UP",NA
"ENSG00000150510","FAM124A","family with sequence similarity 124 member A [Source:HGNC Symbol;Acc:HGNC:26413]","protein_coding",194.924953595186,10.4681304536529,1.08223817892358,6.6910438577971e-22,1.19514728141719e-20,"UP",NA
"ENSG00000151948","GLT1D1","glycosyltransferase 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26483]","protein_coding",1400.93083255997,-13.2111241573816,3.34221960638394,5.66189365778212e-16,6.89655488606731e-15,"DOWN",NA
"ENSG00000152213","ARL11","ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]","protein_coding",1342.67177524574,-13.1341104726793,3.2723083614601,1.10482428864345e-16,1.41862230636556e-15,"DOWN",NA
"ENSG00000165300","SLITRK5","SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]","protein_coding",475.348982601847,10.5432119890783,0.786256997478246,7.92003583934303e-41,3.61728250036383e-39,"UP",NA
"ENSG00000167767","KRT80","keratin 80 [Source:HGNC Symbol;Acc:HGNC:27056]","protein_coding",1758.46338986268,11.8013935346644,0.711693722093066,1.68232651097951e-61,1.69148122061522e-59,"UP",NA
"ENSG00000169508","GPR183","G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]","protein_coding",12183.5455230093,-16.686744744884,3.66914825212439,2.67202959149448e-25,5.83051610401718e-24,"DOWN",NA
"ENSG00000170421","KRT8","keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]","protein_coding",15653.9648696014,12.1810977744019,0.48348166409457,6.57993217794309e-141,9.85396790479961e-138,"UP",NA
"ENSG00000172572","PDE3A","phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]","protein_coding",863.710541387703,10.1446048277324,0.705628220323116,1.59566136972579e-47,9.45894762795366e-46,"UP",NA
"ENSG00000174099","MSRB3","methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]","protein_coding",2466.13374570661,10.2715824052453,0.429266554687351,3.85095153050617e-127,3.77844740858698e-124,"UP",NA
"ENSG00000178235","SLITRK1","SLIT and NTRK like family member 1 [Source:HGNC Symbol;Acc:HGNC:20297]","protein_coding",237.452454737573,11.6117877395544,1.39377464038366,4.04285484597027e-25,8.72802669098923e-24,"UP",NA
"ENSG00000180318","ALX1","ALX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:1494]","protein_coding",160.749238241713,10.1618052365157,1.10937470802338,5.58217346891342e-20,8.89832850893348e-19,"UP",NA
"ENSG00000180806","HOXC9","homeobox C9 [Source:HGNC Symbol;Acc:HGNC:5130]","protein_coding",60.3019272111822,11.9014878321084,3.12053647619843,7.05291051847966e-17,9.15109511595167e-16,"UP",NA
"ENSG00000180818","HOXC10","homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]","protein_coding",1325.10710389588,16.873000986997,3.47379483921201,1.70531846589836e-41,7.9807782284e-40,"UP",NA
"ENSG00000184293","CLECL1P","C-type lectin like 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:24462]","transcribed_unitary_pseudogene",5021.58198394122,-15.2817029376801,3.53083677348814,1.37427496487323e-21,2.39752420910501e-20,"DOWN",NA
"ENSG00000184564","SLITRK6","SLIT and NTRK like family member 6 [Source:HGNC Symbol;Acc:HGNC:23503]","protein_coding",935.309060673711,13.6464742776031,1.38612531490423,3.48650608917144e-35,1.26375852562145e-33,"UP",NA
"ENSG00000205056","LINC02397","long intergenic non-protein coding RNA 2397 [Source:HGNC Symbol;Acc:HGNC:53323]","lncRNA",771.989040730202,-12.2584817606751,3.21662984860428,1.24974366763822e-14,1.38907055933507e-13,"DOWN",NA
"ENSG00000205809","KLRC2","killer cell lectin like receptor C2 [Source:HGNC Symbol;Acc:HGNC:6375]","protein_coding",39.0267916079072,11.1380840843444,3.10272694189485,3.6715089391092e-13,3.66044552744966e-12,"UP",NA
"ENSG00000226397","LINC02909","long intergenic non-protein coding RNA 2909 [Source:HGNC Symbol;Acc:HGNC:27282]","lncRNA",455.547927612887,-11.3900716921197,3.12001652793376,5.97240211163287e-13,5.83380465789226e-12,"DOWN",NA
"ENSG00000228630","HOTAIR","HOX transcript antisense RNA [Source:HGNC Symbol;Acc:HGNC:33510]","lncRNA",101.352143078735,10.3326257628098,1.42547778890691,6.23129793686698e-19,9.28300269610539e-18,"UP",NA
"ENSG00000232858","RPL34P27","ribosomal protein L34 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:36369]","processed_pseudogene",31.4239392526881,10.7535169731304,3.09155978766884,9.01348946693245e-12,7.90110379827775e-11,"UP",NA
"ENSG00000233610","LINC00462","long intergenic non-protein coding RNA 462 [Source:HGNC Symbol;Acc:HGNC:42811]","lncRNA",334.407185051743,-10.8339029520479,3.10159116251335,3.4891661838071e-11,2.9029454559663e-10,"DOWN",NA
"ENSG00000235366","LINC01055","long intergenic non-protein coding RNA 1055 [Source:HGNC Symbol;Acc:HGNC:49049]","lncRNA",441.636384833265,-11.3235586263476,3.12359739423768,1.38364919505922e-12,1.30192970225579e-11,"DOWN",NA
"ENSG00000235500","SNX19P2","sorting nexin 19 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38115]","processed_pseudogene",21.1682577334401,10.0005807516037,3.10743192935067,5.4776322101831e-09,3.68436962104091e-08,"UP",NA
"ENSG00000236608","EIF4A1P6","eukaryotic translation initiation factor 4A1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:37925]","processed_pseudogene",52.901206164776,11.6775190737334,3.11139854117079,8.17597631457511e-16,9.84507956220567e-15,"UP",NA
"ENSG00000238121","LINC00426","long intergenic non-protein coding RNA 426 [Source:HGNC Symbol;Acc:HGNC:42761]","lncRNA",1700.31870124367,-10.1111727581261,1.06030555256861,1.86015527676772e-20,3.04363762191769e-19,"DOWN",NA
"ENSG00000244306","DUXAP10","double homeobox A pseudogene 10 [Source:NCBI gene (formerly Entrezgene);Acc:503639]","transcribed_processed_pseudogene",141.631762418647,10.8352833514224,1.40805313187643,2.14784766200301e-21,3.68161791413455e-20,"UP",NA
"ENSG00000246695","RASSF8-AS1","RASSF8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48637]","lncRNA",1008.48843447488,10.4178103320231,0.557026439534568,2.54662395899239e-78,4.61539096364137e-76,"UP",NA
"ENSG00000247774","PCED1B-AS1","PCED1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44166]","lncRNA",752.532946125037,-12.2333389439647,3.20276684552597,5.77177489848451e-15,6.57183205127964e-14,"DOWN",NA
"ENSG00000255733","IFNG-AS1","IFNG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43910]","lncRNA",451.575004556894,-11.2990653825962,3.19282721544486,2.53673228887783e-11,2.13487667990919e-10,"DOWN",NA
"ENSG00000256393","RPL41P5","ribosomal protein L41 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:10355]","processed_pseudogene",1224.39936163804,-12.9474846446797,3.33258657085327,1.36126831669321e-14,1.50831497987495e-13,"DOWN",NA
"ENSG00000276476","LINC00540","long intergenic non-protein coding RNA 540 [Source:NCBI gene (formerly Entrezgene);Acc:100506622]","lncRNA",293.463043287742,-10.6182869419977,3.0762755809812,7.28264774962661e-11,5.87692737004752e-10,"DOWN",NA
"ENSG00000283554","LINC02341","long intergenic non-protein coding RNA 2341 [Source:HGNC Symbol;Acc:HGNC:53261]","lncRNA",805.903927734967,-12.3105664130796,3.18552451671285,4.98562563418484e-15,5.70410099698815e-14,"DOWN",NA
"ENSG00000066735","KIF26A","kinesin family member 26A [Source:HGNC Symbol;Acc:HGNC:20226]","protein_coding",858.826539766994,10.1741360821728,0.686415595132027,5.57253148604297e-50,3.60365479326969e-48,"UP",NA
"ENSG00000100721","TCL1A","TCL1 family AKT coactivator A [Source:HGNC Symbol;Acc:HGNC:11648]","protein_coding",21476.9421962419,-17.5546122463152,3.78207309883357,7.18505294162788e-26,1.61999600951727e-24,"DOWN",NA
"ENSG00000103569","AQP9","aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]","protein_coding",426.401198475119,-11.1781128837893,3.20924037665716,9.81221534078811e-11,7.80533338850391e-10,"DOWN",NA
"ENSG00000129038","LOXL1","lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]","protein_coding",103.446449908152,10.3536754335943,1.42217205817849,3.73131426911389e-19,5.65339809442847e-18,"UP",NA
"ENSG00000136327","NKX2-8","NK2 homeobox 8 [Source:HGNC Symbol;Acc:HGNC:16364]","protein_coding",94.7654574818437,12.6597717182339,3.16277081295773,1.94107359461903e-20,3.1723898943877e-19,"UP",NA
"ENSG00000137801","THBS1","thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]","protein_coding",8044.09368874114,10.3823068336953,0.556433632244257,6.74406240132456e-78,1.21452880738791e-75,"UP",NA
"ENSG00000140030","GPR65","G protein-coupled receptor 65 [Source:HGNC Symbol;Acc:HGNC:4517]","protein_coding",2449.06623961044,-14.1454821718227,3.40241522589101,2.35453425224669e-19,3.6135877892895e-18,"DOWN",NA
"ENSG00000140368","PSTPIP1","proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]","protein_coding",922.518998179144,-12.5685280826958,3.23560096457192,9.03989466838065e-16,1.08623801897848e-14,"DOWN",NA
"ENSG00000140379","BCL2A1","BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]","protein_coding",14907.4545229809,-14.180847352585,1.37619833304066,6.8860725876434e-24,1.37692417012512e-22,"DOWN",NA
"ENSG00000156127","BATF","basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]","protein_coding",5186.72134461514,-11.7374501672083,1.05248751625815,1.27614932153812e-27,3.17131465458914e-26,"DOWN",NA
"ENSG00000159248","GJD2","gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]","protein_coding",41.8642513170677,11.2687728918682,3.09907067311203,6.22483848851262e-14,6.60162334521573e-13,"UP",NA
"ENSG00000165949","IFI27","interferon alpha inducible protein 27 [Source:HGNC Symbol;Acc:HGNC:5397]","protein_coding",249.713820235286,-10.0381435302245,3.31088559259015,1.88756804116757e-07,1.06522929479139e-06,"DOWN",NA
"ENSG00000169413","RNASE6","ribonuclease A family member k6 [Source:HGNC Symbol;Acc:HGNC:10048]","protein_coding",2890.6138905644,-14.3520732000731,3.47541902367499,1.14688205757128e-17,1.5734514014529e-16,"DOWN",NA
"ENSG00000169594","BNC1","basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]","protein_coding",262.539221549333,14.315522521834,3.27832773401095,1.32462133567649e-28,3.49636136227634e-27,"UP",NA
"ENSG00000172349","IL16","interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]","protein_coding",9559.09830868786,-10.9270463157662,0.676835697693912,9.25308015587715e-59,8.49313363726866e-57,"DOWN",NA
"ENSG00000185559","DLK1","delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]","protein_coding",221.793516301044,10.6482402364899,1.07961472542912,9.70678953105832e-23,1.82669966479321e-21,"UP",NA
"ENSG00000211448","DIO2","iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]","protein_coding",2129.46899755684,12.7451253723664,0.760648737920138,4.29659345132589e-62,4.41354765574104e-60,"UP",NA
"ENSG00000211896","IGHG1","immunoglobulin heavy constant gamma 1 (G1m marker) [Source:HGNC Symbol;Acc:HGNC:5525]","IG_C_gene",1090.94024996133,-12.6619136997239,3.41954410913916,5.07302951658497e-12,4.55356409668482e-11,"DOWN",NA
"ENSG00000211897","IGHG3","immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]","IG_C_gene",8613.34451954396,-16.0755699949009,3.68200032303454,2.59063553860095e-20,4.19783277991751e-19,"DOWN",NA
"ENSG00000211898","IGHD","immunoglobulin heavy constant delta [Source:HGNC Symbol;Acc:HGNC:5480]","IG_C_gene",224.918178399167,-10.1827700385043,3.0249759198781,2.82774316418669e-10,2.15192842989484e-09,"DOWN",NA
"ENSG00000211899","IGHM","immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]","IG_C_gene",13249.5513173971,-16.7205567438963,3.78730356554131,4.51385414743743e-20,7.24814931778694e-19,"DOWN",NA
"ENSG00000225210","DUXAP9","double homeobox A pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:32188]","transcribed_processed_pseudogene",35.2195532148691,10.8587915827116,3.1854919411229,3.38900573427704e-10,2.56260348559976e-09,"UP",NA
"ENSG00000226777","FAM30A","family with sequence similarity 30 member A [Source:HGNC Symbol;Acc:HGNC:19955]","lncRNA",323.74513345204,-10.6798367517136,3.19601955041777,1.41758846704362e-09,1.00865371946134e-08,"DOWN",NA
"ENSG00000243023","UBA52P3","ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:20056]","processed_pseudogene",209.939274942634,13.9581859530062,3.25453408966956,9.87124260528826e-27,2.34650239841998e-25,"UP",NA
"ENSG00000251002","TRD-AS1","TRD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56197]","lncRNA",1175.71794071644,-12.9094386127492,3.26988535861294,1.06894101840706e-15,1.27528921332304e-14,"DOWN",NA
"ENSG00000258401","ATP5MC2P2","ATP synthase membrane subunit c locus 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19672]","processed_pseudogene",141.995619038584,13.3245990368708,3.20657881935959,1.00717473972826e-23,1.99014930862695e-22,"UP",NA
"ENSG00000271180","COX5AP1","cytochrome c oxidase subunit 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2268]","processed_pseudogene",86.6728402131308,12.5094847001597,3.15445006825595,1.15343238626422e-19,1.80427515771095e-18,"UP",NA
"ENSG00000277734","TRAC","T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]","TR_C_gene",11065.8033834432,-11.9301982049945,0.996418705643445,7.65461171952386e-33,2.46384979487932e-31,"DOWN",NA
"ENSG00000005844","ITGAL","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]","protein_coding",4562.82960374001,-10.3527162586202,0.715741039632312,3.94531737928747e-46,2.20550217505394e-44,"DOWN",NA
"ENSG00000048462","TNFRSF17","TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]","protein_coding",12309.1626602154,-16.678487529221,3.6968115581471,1.11106273804302e-23,2.19086480584033e-22,"DOWN",NA
"ENSG00000064195","DLX3","distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]","protein_coding",351.506729326873,12.1963163498287,1.3839553846984,5.90320343556774e-28,1.49572351340734e-26,"UP",NA
"ENSG00000087245","MMP2","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]","protein_coding",968.979602293284,11.1151478037273,0.669275896970363,6.8788809353002e-62,7.04070784651194e-60,"UP",NA
"ENSG00000087253","LPCAT2","lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]","protein_coding",1463.0981800965,12.4857498361015,0.827574768036125,9.64808842417271e-51,6.48999309743287e-49,"UP",NA
"ENSG00000102962","CCL22","C-C motif chemokine ligand 22 [Source:HGNC Symbol;Acc:HGNC:10621]","protein_coding",48979.1828958676,-18.8137341939663,3.93832772457367,7.98759836674076e-27,1.90830498679464e-25,"DOWN",NA
